,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10,agent11,agent12,agent13,agent14,agent15,agent16,agent17,agent18,agent19,agent20,agent21,agent22,agent23,agent24,agent25,agent26,agent27,agent28,agent29,agent30,agent31,agent32,agent33,agent34,agent35,agent36,agent37,agent38,agent39,agent40,agent41,agent42,agent43,agent44,agent45,agent46,agent47,agent48,agent49,agent50
ep2913,16.0,16.0,14.0,16.0,13.0,14.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,9.0,16.0,10.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,13.0,14.0,16.0,11.0,16.0,16.0,16.0,15.0,16.0,16.0,9.0,16.0,13.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,13.0,16.0
ep2914,14.0,15.0,16.0,16.0,16.0,13.0,16.0,16.0,13.0,16.0,16.0,16.0,14.0,12.0,7.0,16.0,16.0,16.0,15.0,14.0,7.0,16.0,16.0,15.0,13.0,15.0,16.0,16.0,8.0,15.0,16.0,16.0,16.0,13.0,15.0,16.0,16.0,16.0,15.0,15.0,16.0,12.0,9.0,13.0,16.0,16.0,14.0,16.0,16.0,16.0
ep2915,9.0,16.0,12.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,14.0,16.0,16.0,12.0,15.0,16.0,16.0,16.0,16.0,16.0,11.0,7.0,14.0,15.0,15.0,16.0,16.0,11.0,16.0,9.0,12.0,10.0,16.0,16.0,13.0,16.0,16.0,12.0,12.0,16.0,16.0,16.0,13.0,15.0,13.0,13.0
ep2916,12.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,11.0,11.0,13.0,16.0,16.0,14.0,10.0,16.0,12.0,12.0,11.0,15.0,12.0,14.0,12.0,16.0,11.0,16.0,14.0,16.0,11.0,11.0,16.0
ep2917,16.0,16.0,16.0,15.0,14.0,16.0,16.0,15.0,14.0,16.0,7.0,16.0,14.0,16.0,11.0,16.0,15.0,16.0,16.0,16.0,12.0,11.0,16.0,16.0,16.0,16.0,16.0,13.0,15.0,11.0,15.0,15.0,11.0,16.0,16.0,12.0,16.0,16.0,16.0,14.0,16.0,8.0,16.0,9.0,16.0,16.0,15.0,16.0,9.0,15.0
ep2918,15.0,16.0,15.0,16.0,16.0,16.0,16.0,9.0,10.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,12.0,16.0,15.0,16.0,16.0,12.0,14.0,16.0,13.0,16.0,15.0,16.0,16.0,10.0,16.0,13.0,12.0,16.0,12.0,11.0,16.0,14.0,16.0,11.0,16.0,16.0,16.0,12.0,15.0,16.0
ep2919,16.0,16.0,14.0,16.0,16.0,15.0,16.0,16.0,16.0,11.0,16.0,7.0,16.0,16.0,7.0,13.0,15.0,16.0,9.0,16.0,16.0,12.0,13.0,16.0,16.0,16.0,11.0,16.0,15.0,16.0,15.0,16.0,15.0,16.0,12.0,12.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0
ep2920,16.0,16.0,16.0,12.0,15.0,16.0,16.0,7.0,16.0,13.0,16.0,16.0,14.0,11.0,9.0,16.0,14.0,15.0,15.0,11.0,15.0,16.0,12.0,16.0,16.0,16.0,15.0,14.0,13.0,16.0,16.0,16.0,9.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,16.0
ep2921,16.0,16.0,16.0,12.0,16.0,16.0,10.0,11.0,16.0,13.0,16.0,9.0,16.0,11.0,15.0,16.0,13.0,16.0,16.0,16.0,16.0,13.0,15.0,15.0,14.0,15.0,12.0,9.0,11.0,13.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,11.0,9.0,16.0,15.0,15.0,11.0,16.0
ep2922,10.0,16.0,16.0,11.0,8.0,15.0,16.0,16.0,11.0,16.0,13.0,14.0,9.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,9.0,16.0,15.0,12.0,15.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,12.0,16.0,16.0,16.0,15.0,16.0,16.0,13.0,15.0,13.0,16.0,16.0,14.0
ep2923,15.0,16.0,15.0,16.0,13.0,16.0,16.0,16.0,13.0,15.0,16.0,13.0,15.0,16.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,14.0,12.0,14.0,16.0,16.0,14.0,11.0,16.0,14.0,11.0,11.0,16.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,9.0,16.0,16.0,13.0,16.0,13.0,10.0
ep2924,16.0,16.0,15.0,14.0,13.0,13.0,16.0,8.0,12.0,13.0,15.0,15.0,11.0,15.0,16.0,12.0,16.0,16.0,14.0,16.0,16.0,16.0,11.0,13.0,16.0,16.0,13.0,12.0,15.0,14.0,11.0,15.0,16.0,16.0,16.0,16.0,14.0,15.0,12.0,16.0,15.0,15.0,10.0,16.0,14.0,16.0,16.0,15.0,16.0,16.0
ep2925,10.0,15.0,11.0,9.0,16.0,15.0,13.0,13.0,11.0,12.0,14.0,15.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,12.0,16.0,16.0,14.0,9.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,14.0,13.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,13.0,12.0,16.0,16.0,14.0,13.0,16.0,14.0
ep2926,16.0,16.0,13.0,14.0,16.0,14.0,16.0,16.0,13.0,16.0,16.0,16.0,13.0,15.0,16.0,12.0,14.0,16.0,16.0,14.0,16.0,16.0,10.0,11.0,16.0,16.0,12.0,16.0,16.0,13.0,11.0,15.0,13.0,15.0,13.0,16.0,16.0,13.0,11.0,13.0,13.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,13.0
ep2927,16.0,13.0,11.0,7.0,16.0,16.0,16.0,12.0,11.0,13.0,16.0,16.0,16.0,12.0,16.0,9.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,9.0,16.0,9.0,16.0,16.0,16.0,16.0,13.0,16.0,14.0,13.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,13.0,13.0,16.0,16.0,13.0,16.0
ep2928,12.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,13.0,16.0,16.0,16.0,12.0,16.0,15.0,12.0,13.0,13.0,16.0,16.0,15.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,14.0,16.0,16.0,13.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,11.0
ep2929,16.0,16.0,16.0,16.0,13.0,16.0,7.0,15.0,12.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,15.0,9.0,16.0,16.0,12.0,15.0,15.0,16.0,13.0,10.0,16.0,16.0,10.0,14.0,16.0,11.0,16.0,16.0,16.0,15.0
ep2930,15.0,14.0,16.0,15.0,16.0,15.0,11.0,16.0,15.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,14.0,15.0,15.0,16.0,15.0,13.0,15.0,14.0
ep2931,9.0,14.0,16.0,9.0,16.0,16.0,12.0,12.0,16.0,16.0,9.0,9.0,14.0,16.0,11.0,16.0,13.0,16.0,13.0,16.0,16.0,16.0,11.0,9.0,16.0,16.0,16.0,15.0,10.0,16.0,15.0,11.0,15.0,14.0,15.0,16.0,16.0,16.0,16.0,9.0,15.0,13.0,14.0,14.0,12.0,16.0,16.0,16.0,16.0,14.0
ep2932,16.0,16.0,13.0,16.0,16.0,16.0,13.0,11.0,14.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,13.0,9.0,16.0,16.0,12.0,16.0,16.0,14.0,16.0,16.0,16.0,13.0,13.0,7.0,11.0,14.0,15.0,16.0,16.0,16.0,15.0,16.0,9.0,13.0,13.0,16.0,13.0,16.0
ep2933,16.0,16.0,16.0,15.0,16.0,10.0,12.0,16.0,16.0,13.0,14.0,16.0,15.0,10.0,16.0,16.0,9.0,14.0,16.0,16.0,9.0,16.0,16.0,16.0,11.0,16.0,15.0,16.0,15.0,16.0,12.0,16.0,16.0,14.0,16.0,16.0,14.0,11.0,14.0,16.0,15.0,16.0,14.0,16.0,14.0,16.0,14.0,11.0,16.0,9.0
ep2934,13.0,16.0,16.0,14.0,16.0,16.0,13.0,16.0,12.0,16.0,9.0,16.0,15.0,11.0,16.0,9.0,16.0,16.0,15.0,16.0,16.0,16.0,9.0,12.0,16.0,16.0,14.0,16.0,16.0,11.0,16.0,16.0,15.0,12.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,9.0,16.0,14.0,14.0,13.0,14.0,15.0
ep2935,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,13.0,15.0,16.0,16.0,16.0,14.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,14.0,16.0,16.0,15.0,15.0,14.0,14.0,16.0,7.0,16.0,16.0,9.0,16.0,13.0,7.0,15.0,14.0,16.0,14.0,10.0,13.0,16.0,16.0,16.0
ep2936,12.0,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,14.0,12.0,13.0,13.0,9.0,16.0,16.0,14.0,16.0,16.0,15.0,13.0,14.0,7.0,11.0,15.0,16.0,14.0,16.0,13.0,16.0,14.0,16.0,14.0,16.0,13.0,16.0,16.0,9.0,15.0,16.0,14.0,16.0,13.0,16.0,16.0,16.0,15.0,16.0,16.0
ep2937,16.0,16.0,16.0,16.0,15.0,15.0,16.0,10.0,16.0,16.0,16.0,13.0,16.0,16.0,14.0,12.0,14.0,16.0,16.0,7.0,16.0,11.0,16.0,16.0,14.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,12.0,16.0,9.0,15.0,11.0,16.0,13.0,16.0,12.0
ep2938,16.0,16.0,11.0,16.0,13.0,9.0,10.0,16.0,13.0,16.0,14.0,16.0,10.0,16.0,16.0,16.0,14.0,13.0,15.0,16.0,16.0,15.0,14.0,16.0,16.0,16.0,16.0,14.0,16.0,11.0,10.0,13.0,11.0,16.0,15.0,16.0,15.0,7.0,14.0,9.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,13.0,15.0,16.0
ep2939,16.0,11.0,16.0,12.0,16.0,16.0,13.0,13.0,16.0,16.0,16.0,12.0,16.0,16.0,13.0,11.0,16.0,12.0,16.0,13.0,16.0,9.0,11.0,16.0,11.0,16.0,16.0,16.0,13.0,13.0,14.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,14.0,15.0,12.0,16.0,15.0,15.0,12.0,16.0,16.0,16.0
ep2940,16.0,16.0,14.0,13.0,16.0,12.0,16.0,14.0,13.0,9.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,11.0,16.0,14.0,16.0,13.0,16.0,16.0,15.0,13.0,12.0,16.0,16.0,16.0,15.0,15.0,16.0,14.0,16.0,16.0,16.0,16.0,11.0,16.0,12.0,15.0,15.0,10.0,16.0,11.0,15.0
ep2941,13.0,13.0,13.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,16.0,13.0,12.0,16.0,16.0,14.0,10.0,16.0,16.0,16.0,11.0,16.0,13.0,12.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0,13.0,16.0,16.0,9.0,16.0,16.0,16.0,11.0,12.0,16.0,13.0,14.0,16.0
ep2942,16.0,14.0,16.0,16.0,12.0,15.0,12.0,9.0,13.0,12.0,14.0,9.0,16.0,12.0,15.0,16.0,16.0,13.0,16.0,16.0,16.0,7.0,15.0,15.0,16.0,14.0,15.0,16.0,13.0,13.0,16.0,15.0,16.0,16.0,16.0,11.0,16.0,16.0,12.0,16.0,16.0,12.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
ep2943,14.0,7.0,16.0,14.0,15.0,16.0,16.0,16.0,10.0,16.0,12.0,12.0,16.0,15.0,16.0,15.0,9.0,16.0,16.0,16.0,15.0,14.0,14.0,16.0,16.0,16.0,9.0,16.0,15.0,15.0,16.0,13.0,11.0,16.0,11.0,16.0,15.0,16.0,11.0,16.0,9.0,14.0,13.0,16.0,15.0,16.0,9.0,16.0,16.0,16.0
ep2944,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,15.0,12.0,7.0,16.0,16.0,16.0,15.0,12.0,16.0,15.0,12.0,15.0,16.0,12.0,15.0,16.0,15.0,15.0,8.0,14.0,13.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,7.0,7.0,13.0,15.0,16.0,15.0,12.0,16.0,16.0,12.0,16.0,16.0
ep2945,13.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,7.0,7.0,13.0,14.0,13.0,15.0,16.0,15.0,16.0,11.0,11.0,11.0,16.0,11.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,14.0,11.0,16.0,14.0,14.0,8.0,16.0,16.0,16.0,16.0,16.0
ep2946,13.0,10.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,14.0,12.0,9.0,16.0,11.0,13.0,16.0,12.0,16.0,13.0,16.0,16.0,14.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,12.0
ep2947,9.0,12.0,14.0,16.0,16.0,13.0,12.0,13.0,15.0,15.0,15.0,10.0,16.0,16.0,16.0,13.0,16.0,9.0,16.0,12.0,15.0,14.0,15.0,11.0,16.0,15.0,13.0,11.0,12.0,16.0,16.0,12.0,16.0,11.0,16.0,16.0,13.0,11.0,16.0,15.0,13.0,16.0,9.0,16.0,15.0,16.0,10.0,16.0,15.0,15.0
ep2948,13.0,16.0,15.0,13.0,16.0,16.0,16.0,16.0,16.0,8.0,9.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,11.0,16.0,15.0,16.0,12.0,16.0,13.0,15.0,15.0,11.0,11.0,16.0,16.0,14.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0
ep2949,8.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,14.0,16.0,16.0,15.0,12.0,15.0,16.0,16.0,11.0,13.0,13.0,16.0,14.0,16.0,11.0,16.0,9.0,15.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,16.0,16.0,12.0,16.0,12.0,11.0,16.0,16.0,16.0,14.0,15.0,16.0
ep2950,16.0,16.0,16.0,16.0,16.0,16.0,9.0,10.0,16.0,8.0,15.0,14.0,11.0,15.0,11.0,16.0,16.0,13.0,12.0,16.0,11.0,8.0,16.0,16.0,7.0,16.0,13.0,11.0,12.0,14.0,14.0,9.0,16.0,12.0,16.0,11.0,16.0,11.0,12.0,16.0,16.0,12.0,11.0,16.0,11.0,16.0,15.0,14.0,16.0,14.0
ep2951,15.0,16.0,16.0,16.0,14.0,16.0,11.0,16.0,16.0,16.0,12.0,15.0,16.0,13.0,13.0,13.0,13.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,9.0,16.0,10.0,16.0,16.0,9.0,13.0,13.0,16.0,16.0,11.0,7.0,16.0,16.0,14.0,16.0,16.0,13.0,9.0,15.0,15.0,16.0,16.0
ep2952,16.0,10.0,16.0,16.0,9.0,12.0,16.0,16.0,12.0,16.0,14.0,16.0,16.0,12.0,16.0,16.0,16.0,15.0,14.0,14.0,16.0,12.0,16.0,12.0,7.0,16.0,14.0,15.0,14.0,14.0,11.0,13.0,16.0,16.0,9.0,15.0,16.0,16.0,15.0,13.0,16.0,13.0,13.0,16.0,16.0,16.0,15.0,14.0,15.0,12.0
ep2953,16.0,13.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,11.0,13.0,16.0,16.0,16.0,14.0,13.0,16.0,16.0,16.0,9.0,16.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,15.0,9.0,14.0,16.0,16.0,16.0,16.0,13.0,13.0,16.0,15.0,16.0,15.0,12.0
ep2954,16.0,15.0,7.0,15.0,14.0,9.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,13.0,16.0,16.0,15.0,16.0,14.0,16.0,16.0,10.0,16.0,16.0,16.0,7.0,14.0,16.0,16.0,7.0,11.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,10.0,16.0,16.0,15.0,14.0
ep2955,14.0,12.0,11.0,15.0,7.0,14.0,13.0,16.0,16.0,14.0,10.0,13.0,16.0,13.0,16.0,16.0,13.0,16.0,12.0,16.0,16.0,14.0,10.0,16.0,16.0,15.0,16.0,16.0,14.0,11.0,13.0,16.0,16.0,16.0,16.0,9.0,14.0,13.0,9.0,13.0,14.0,7.0,15.0,11.0,16.0,16.0,16.0,16.0,14.0,16.0
ep2956,7.0,12.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,10.0,12.0,13.0,15.0,16.0,16.0,12.0,11.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,14.0,13.0,14.0,14.0,11.0,16.0,16.0,16.0,16.0
ep2957,16.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,14.0,10.0,15.0,16.0,11.0,14.0,16.0,13.0,16.0,16.0,16.0,15.0,15.0,9.0,16.0,14.0,11.0,14.0,9.0,15.0,16.0,16.0,16.0,14.0,13.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,13.0,16.0,10.0,12.0,16.0,16.0
ep2958,16.0,16.0,16.0,16.0,16.0,11.0,16.0,15.0,16.0,11.0,12.0,14.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,9.0,15.0,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,15.0,11.0,16.0,16.0,14.0,14.0,16.0,14.0,16.0,15.0,16.0
ep2959,16.0,13.0,7.0,16.0,16.0,16.0,12.0,11.0,16.0,16.0,11.0,10.0,16.0,16.0,16.0,11.0,14.0,14.0,16.0,16.0,15.0,14.0,16.0,16.0,15.0,11.0,16.0,16.0,10.0,13.0,16.0,16.0,11.0,16.0,16.0,16.0,15.0,16.0,16.0,11.0,14.0,12.0,8.0,13.0,16.0,16.0,15.0,16.0,11.0,9.0
ep2960,16.0,16.0,11.0,14.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,12.0,16.0,16.0,16.0,15.0,13.0,14.0,14.0,16.0,16.0,13.0,16.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
ep2961,16.0,16.0,15.0,11.0,16.0,16.0,9.0,13.0,16.0,16.0,13.0,16.0,16.0,13.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,15.0,15.0,13.0,16.0,12.0,13.0,16.0,16.0,16.0,16.0,13.0,11.0,13.0,16.0,16.0,16.0,14.0,13.0,16.0,13.0,11.0,14.0,16.0,16.0
ep2962,12.0,7.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,13.0,9.0,16.0,15.0,13.0,16.0,15.0,16.0,16.0,14.0,14.0,13.0,7.0,16.0,16.0,15.0,16.0,16.0,12.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0,7.0,16.0,16.0
ep2963,16.0,9.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,9.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,7.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,13.0,9.0,16.0,15.0,16.0,16.0,16.0,16.0,12.0,16.0,12.0,15.0,16.0,13.0
ep2964,16.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,15.0,16.0,11.0,16.0,15.0,13.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,13.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,13.0,11.0,16.0,13.0,15.0,7.0,16.0,13.0,16.0,14.0,16.0,14.0,16.0,16.0,14.0,12.0,12.0
ep2965,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,11.0,15.0,10.0,16.0,13.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,12.0,16.0,16.0,16.0
ep2966,16.0,15.0,16.0,14.0,16.0,12.0,15.0,16.0,9.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,15.0,13.0,16.0,14.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,15.0,12.0,11.0,16.0,14.0,14.0,16.0,16.0,14.0,16.0,7.0,16.0,16.0
ep2967,16.0,16.0,15.0,13.0,16.0,16.0,16.0,14.0,12.0,13.0,16.0,15.0,12.0,15.0,12.0,16.0,16.0,16.0,14.0,16.0,15.0,15.0,11.0,16.0,12.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,8.0,15.0,11.0,16.0,16.0,16.0,11.0,15.0,14.0,16.0,7.0,16.0,16.0,16.0,13.0,16.0,14.0,15.0
ep2968,12.0,16.0,16.0,13.0,16.0,8.0,13.0,15.0,16.0,16.0,14.0,16.0,16.0,11.0,12.0,16.0,11.0,16.0,14.0,16.0,13.0,16.0,15.0,16.0,16.0,11.0,16.0,15.0,16.0,9.0,16.0,14.0,16.0,16.0,16.0,16.0,12.0,16.0,15.0,15.0,16.0,12.0,15.0,15.0,16.0,15.0,16.0,16.0,16.0,7.0
ep2969,14.0,14.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,12.0,14.0,16.0,13.0,13.0,16.0,16.0,13.0,12.0,11.0,15.0,9.0,16.0,16.0,15.0,16.0,14.0,16.0,15.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,14.0,16.0,16.0,15.0,14.0,16.0,16.0
ep2970,16.0,16.0,16.0,16.0,12.0,16.0,15.0,15.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,14.0,13.0,16.0,16.0,14.0,13.0,16.0,13.0,11.0,16.0,12.0,15.0,10.0,16.0,14.0,15.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0
ep2971,16.0,16.0,13.0,15.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,11.0,15.0,13.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,7.0,13.0,16.0,16.0,13.0,16.0,13.0,14.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,10.0,16.0,16.0,14.0,16.0,16.0
ep2972,14.0,16.0,15.0,16.0,16.0,16.0,14.0,15.0,9.0,15.0,15.0,9.0,14.0,16.0,16.0,16.0,14.0,12.0,16.0,12.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,15.0,15.0,15.0,16.0,11.0,16.0,12.0,13.0,16.0,16.0,9.0
ep2973,15.0,16.0,11.0,15.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,15.0,16.0,11.0,13.0,16.0,16.0,13.0,16.0,13.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,8.0,11.0,16.0,15.0,16.0,16.0,14.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0
ep2974,16.0,16.0,16.0,12.0,10.0,16.0,16.0,14.0,14.0,14.0,7.0,16.0,14.0,16.0,10.0,16.0,11.0,13.0,11.0,16.0,13.0,15.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,12.0,16.0,13.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,13.0
ep2975,16.0,16.0,14.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,8.0,16.0,16.0,14.0,16.0,9.0,7.0,14.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,7.0,10.0,16.0,16.0,16.0,13.0,16.0,15.0,9.0,12.0,8.0,16.0,14.0,16.0,15.0,15.0,16.0,16.0,12.0,16.0
ep2976,9.0,16.0,13.0,7.0,16.0,12.0,15.0,16.0,15.0,16.0,16.0,9.0,9.0,7.0,14.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0,16.0,14.0,16.0,15.0,15.0,14.0,16.0,16.0,12.0,14.0,15.0,16.0,16.0,12.0,16.0,16.0,16.0,11.0,16.0,16.0
ep2977,15.0,16.0,15.0,15.0,16.0,11.0,11.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,12.0,13.0,13.0,16.0,16.0,16.0,16.0,9.0,16.0,15.0,13.0,16.0,7.0,15.0,15.0,12.0,16.0,13.0,13.0,11.0,15.0,16.0,11.0,16.0,10.0,9.0,16.0,14.0,11.0,16.0,16.0,14.0,13.0,14.0,15.0
ep2978,11.0,16.0,13.0,11.0,16.0,15.0,16.0,16.0,15.0,10.0,9.0,16.0,16.0,13.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,12.0,16.0,15.0,15.0,16.0,13.0,16.0,13.0,16.0,16.0,14.0,15.0,14.0,15.0,16.0,12.0,16.0,12.0,12.0,13.0,11.0,16.0,13.0,16.0,13.0,16.0
ep2979,15.0,16.0,11.0,16.0,15.0,16.0,16.0,13.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,13.0,13.0,11.0,16.0,16.0,16.0,13.0,14.0,16.0,16.0,16.0,14.0,14.0,15.0,16.0,16.0,15.0,16.0,14.0,11.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,16.0,16.0,12.0,11.0,16.0,16.0,16.0,16.0
