,agent1
ep417,1.0
ep418,1.0
ep419,1.0
ep420,1.0
ep421,1.0
ep422,1.0
ep423,1.0
ep424,1.0
ep425,1.0
ep426,1.0
ep427,1.0
ep428,1.0
ep429,1.0
ep430,1.0
ep431,1.0
ep432,1.0
ep433,1.0
ep434,1.0
ep435,1.0
ep436,1.0
ep437,1.0
ep438,1.0
ep439,1.0
ep440,1.0
ep441,1.0
ep442,1.0
ep443,1.0
ep444,1.0
ep445,1.0
ep446,1.0
ep447,1.0
ep448,1.0
ep449,1.0
ep450,1.0
ep451,1.0
ep452,1.0
ep453,1.0
ep454,1.0
ep455,1.0
ep456,1.0
ep457,1.0
ep458,1.0
ep459,1.0
ep460,1.0
ep461,1.0
ep462,1.0
ep463,1.0
ep464,1.0
ep465,1.0
ep466,1.0
ep467,1.0
ep468,1.0
ep469,1.0
ep470,1.0
ep471,1.0
ep472,1.0
ep473,1.0
ep474,1.0
ep475,1.0
ep476,1.0
ep477,1.0
ep478,1.0
ep479,1.0
ep480,1.0
ep481,1.0
ep482,1.0
ep483,1.0
ep484,1.0
ep485,1.0
ep486,1.0
ep487,1.0
ep488,1.0
ep489,1.0
ep490,1.0
ep491,1.0
ep492,1.0
ep493,1.0
ep494,1.0
ep495,1.0
ep496,1.0
ep497,1.0
ep498,1.0
ep499,1.0
ep500,1.0
ep501,1.0
ep502,1.0
ep503,1.0
ep504,1.0
ep505,1.0
ep506,1.0
ep507,1.0
ep508,1.0
ep509,1.0
ep510,1.0
ep511,1.0
ep512,1.0
ep513,1.0
ep514,1.0
ep515,1.0
ep516,1.0
ep517,1.0
ep518,1.0
ep519,1.0
ep520,1.0
ep521,1.0
ep522,1.0
ep523,1.0
ep524,1.0
ep525,1.0
ep526,1.0
ep527,1.0
ep528,1.0
ep529,1.0
ep530,1.0
ep531,1.0
ep532,1.0
ep533,1.0
ep534,1.0
ep535,1.0
ep536,1.0
ep537,1.0
ep538,1.0
ep539,1.0
ep540,1.0
ep541,1.0
ep542,1.0
ep543,1.0
ep544,1.0
ep545,1.0
ep546,1.0
ep547,1.0
ep548,1.0
ep549,1.0
ep550,1.0
ep551,1.0
ep552,1.0
ep553,1.0
ep554,1.0
ep555,1.0
ep556,1.0
ep557,1.0
ep558,1.0
ep559,1.0
ep560,1.0
ep561,1.0
ep562,1.0
ep563,1.0
ep564,1.0
ep565,1.0
ep566,1.0
ep567,1.0
ep568,1.0
ep569,1.0
ep570,1.0
ep571,1.0
ep572,1.0
ep573,1.0
ep574,1.0
ep575,1.0
ep576,1.0
ep577,1.0
ep578,1.0
ep579,1.0
ep580,1.0
ep581,1.0
ep582,1.0
ep583,1.0
ep584,1.0
ep585,1.0
ep586,1.0
ep587,1.0
ep588,1.0
ep589,1.0
ep590,1.0
ep591,1.0
ep592,1.0
ep593,1.0
ep594,1.0
ep595,1.0
ep596,1.0
ep597,1.0
ep598,1.0
ep599,1.0
ep600,1.0
ep601,1.0
ep602,1.0
ep603,1.0
ep604,1.0
ep605,1.0
ep606,1.0
ep607,1.0
ep608,1.0
ep609,1.0
ep610,1.0
ep611,1.0
ep612,1.0
ep613,1.0
ep614,1.0
ep615,1.0
ep616,1.0
ep617,1.0
ep618,1.0
ep619,1.0
ep620,1.0
ep621,1.0
ep622,1.0
ep623,1.0
ep624,1.0
ep625,1.0
ep626,1.0
ep627,1.0
ep628,1.0
ep629,1.0
ep630,1.0
ep631,1.0
ep632,1.0
ep633,1.0
ep634,1.0
ep635,1.0
ep636,1.0
ep637,1.0
ep638,1.0
ep639,1.0
ep640,1.0
ep641,1.0
ep642,1.0
ep643,1.0
ep644,1.0
ep645,1.0
ep646,1.0
ep647,1.0
ep648,1.0
ep649,1.0
ep650,1.0
ep651,1.0
ep652,1.0
ep653,1.0
ep654,1.0
ep655,1.0
ep656,1.0
ep657,1.0
ep658,1.0
ep659,1.0
ep660,1.0
ep661,1.0
ep662,1.0
ep663,1.0
ep664,1.0
ep665,1.0
ep666,1.0
ep667,1.0
ep668,1.0
ep669,1.0
ep670,1.0
ep671,1.0
ep672,1.0
ep673,1.0
ep674,1.0
ep675,1.0
ep676,1.0
ep677,1.0
ep678,1.0
ep679,1.0
ep680,1.0
ep681,1.0
ep682,1.0
ep683,1.0
ep684,1.0
ep685,1.0
ep686,1.0
ep687,1.0
ep688,1.0
ep689,1.0
ep690,1.0
ep691,1.0
ep692,1.0
ep693,1.0
ep694,1.0
ep695,1.0
ep696,1.0
ep697,1.0
ep698,1.0
ep699,1.0
ep700,1.0
ep701,1.0
ep702,1.0
ep703,1.0
ep704,1.0
ep705,1.0
ep706,1.0
ep707,1.0
ep708,1.0
ep709,1.0
ep710,1.0
ep711,1.0
ep712,1.0
ep713,1.0
ep714,1.0
ep715,1.0
ep716,1.0
ep717,1.0
ep718,1.0
ep719,1.0
ep720,1.0
ep721,1.0
ep722,1.0
ep723,1.0
ep724,1.0
ep725,1.0
ep726,1.0
ep727,1.0
ep728,1.0
ep729,1.0
ep730,1.0
ep731,1.0
ep732,1.0
ep733,1.0
ep734,1.0
ep735,1.0
ep736,1.0
ep737,1.0
ep738,1.0
ep739,1.0
ep740,1.0
ep741,1.0
ep742,1.0
ep743,1.0
ep744,1.0
ep745,1.0
ep746,1.0
ep747,1.0
ep748,1.0
ep749,1.0
ep750,1.0
ep751,1.0
ep752,1.0
ep753,1.0
ep754,1.0
ep755,1.0
ep756,1.0
ep757,1.0
ep758,1.0
ep759,1.0
ep760,1.0
ep761,1.0
ep762,1.0
ep763,1.0
ep764,1.0
ep765,1.0
ep766,1.0
ep767,1.0
ep768,1.0
ep769,1.0
ep770,1.0
ep771,1.0
ep772,1.0
ep773,1.0
ep774,1.0
ep775,1.0
ep776,1.0
ep777,1.0
ep778,1.0
ep779,1.0
ep780,1.0
ep781,1.0
ep782,1.0
ep783,1.0
ep784,1.0
ep785,1.0
ep786,1.0
ep787,1.0
ep788,1.0
ep789,1.0
ep790,1.0
ep791,1.0
ep792,1.0
ep793,1.0
ep794,1.0
ep795,1.0
ep796,1.0
ep797,1.0
ep798,1.0
ep799,1.0
ep800,1.0
ep801,1.0
ep802,1.0
ep803,1.0
ep804,1.0
ep805,1.0
ep806,1.0
ep807,1.0
ep808,1.0
ep809,1.0
ep810,1.0
ep811,1.0
ep812,1.0
ep813,1.0
ep814,1.0
ep815,1.0
ep816,1.0
ep817,1.0
ep818,1.0
ep819,1.0
ep820,1.0
ep821,1.0
ep822,1.0
ep823,1.0
ep824,1.0
ep825,1.0
ep826,1.0
ep827,1.0
ep828,1.0
ep829,1.0
ep830,1.0
ep831,1.0
ep832,1.0
ep833,1.0
ep834,1.0
ep835,1.0
ep836,1.0
ep837,1.0
ep838,1.0
ep839,1.0
ep840,1.0
ep841,1.0
ep842,1.0
ep843,1.0
ep844,1.0
ep845,1.0
ep846,1.0
ep847,1.0
ep848,1.0
ep849,1.0
ep850,1.0
ep851,1.0
ep852,1.0
ep853,1.0
ep854,1.0
ep855,1.0
ep856,1.0
ep857,1.0
ep858,1.0
ep859,1.0
ep860,1.0
ep861,1.0
ep862,1.0
ep863,1.0
ep864,1.0
ep865,1.0
ep866,1.0
ep867,1.0
ep868,1.0
ep869,1.0
ep870,1.0
ep871,1.0
ep872,1.0
ep873,1.0
ep874,1.0
ep875,1.0
ep876,1.0
ep877,1.0
ep878,1.0
ep879,1.0
ep880,1.0
ep881,1.0
ep882,1.0
ep883,1.0
ep884,1.0
ep885,1.0
ep886,1.0
ep887,1.0
ep888,1.0
ep889,1.0
ep890,1.0
ep891,1.0
ep892,1.0
ep893,1.0
ep894,1.0
ep895,1.0
ep896,1.0
ep897,1.0
ep898,1.0
ep899,1.0
ep900,1.0
ep901,1.0
ep902,1.0
ep903,1.0
ep904,1.0
ep905,1.0
ep906,1.0
ep907,1.0
ep908,1.0
ep909,1.0
ep910,1.0
ep911,1.0
ep912,1.0
ep913,1.0
ep914,1.0
ep915,1.0
ep916,1.0
ep917,1.0
ep918,1.0
ep919,1.0
ep920,1.0
ep921,1.0
ep922,1.0
ep923,1.0
ep924,1.0
ep925,1.0
ep926,1.0
ep927,1.0
ep928,1.0
ep929,1.0
ep930,1.0
ep931,1.0
ep932,1.0
ep933,1.0
ep934,1.0
ep935,1.0
ep936,1.0
ep937,1.0
ep938,1.0
ep939,1.0
ep940,1.0
ep941,1.0
ep942,1.0
ep943,1.0
ep944,1.0
ep945,1.0
ep946,1.0
ep947,1.0
ep948,1.0
ep949,1.0
ep950,1.0
ep951,1.0
ep952,1.0
ep953,1.0
ep954,1.0
ep955,1.0
ep956,1.0
ep957,1.0
ep958,1.0
ep959,1.0
ep960,1.0
ep961,1.0
ep962,1.0
ep963,1.0
ep964,1.0
ep965,1.0
ep966,1.0
ep967,1.0
ep968,1.0
ep969,1.0
ep970,1.0
ep971,1.0
ep972,1.0
ep973,1.0
ep974,1.0
ep975,1.0
ep976,1.0
ep977,1.0
ep978,1.0
ep979,1.0
ep980,1.0
ep981,1.0
ep982,1.0
ep983,1.0
ep984,1.0
ep985,1.0
ep986,1.0
ep987,1.0
ep988,1.0
ep989,1.0
ep990,1.0
ep991,1.0
ep992,1.0
ep993,1.0
ep994,1.0
ep995,1.0
ep996,1.0
ep997,1.0
ep998,1.0
ep999,1.0
ep1000,1.0
ep1001,1.0
ep1002,1.0
ep1003,1.0
ep1004,1.0
ep1005,1.0
ep1006,1.0
ep1007,1.0
ep1008,1.0
ep1009,1.0
ep1010,1.0
ep1011,1.0
ep1012,1.0
ep1013,1.0
ep1014,1.0
ep1015,1.0
ep1016,1.0
ep1017,1.0
ep1018,1.0
ep1019,1.0
ep1020,1.0
ep1021,1.0
ep1022,1.0
ep1023,1.0
ep1024,1.0
ep1025,1.0
ep1026,1.0
ep1027,1.0
ep1028,1.0
ep1029,1.0
ep1030,1.0
ep1031,1.0
ep1032,1.0
ep1033,1.0
ep1034,1.0
ep1035,1.0
ep1036,1.0
ep1037,1.0
ep1038,1.0
ep1039,1.0
ep1040,1.0
ep1041,1.0
ep1042,1.0
ep1043,1.0
ep1044,1.0
ep1045,1.0
ep1046,1.0
ep1047,1.0
ep1048,1.0
ep1049,1.0
ep1050,1.0
ep1051,1.0
ep1052,1.0
ep1053,1.0
ep1054,1.0
ep1055,1.0
ep1056,1.0
ep1057,1.0
ep1058,1.0
ep1059,1.0
ep1060,1.0
ep1061,1.0
ep1062,1.0
ep1063,1.0
ep1064,1.0
ep1065,1.0
ep1066,1.0
ep1067,1.0
ep1068,1.0
ep1069,1.0
ep1070,1.0
ep1071,1.0
ep1072,1.0
ep1073,1.0
ep1074,1.0
ep1075,1.0
ep1076,1.0
ep1077,1.0
ep1078,1.0
ep1079,1.0
ep1080,1.0
ep1081,1.0
ep1082,1.0
ep1083,1.0
ep1084,1.0
ep1085,1.0
ep1086,1.0
ep1087,1.0
ep1088,1.0
ep1089,1.0
ep1090,1.0
ep1091,1.0
ep1092,1.0
ep1093,1.0
ep1094,1.0
ep1095,1.0
ep1096,1.0
ep1097,1.0
ep1098,1.0
ep1099,1.0
ep1100,1.0
ep1101,1.0
ep1102,1.0
ep1103,1.0
ep1104,1.0
ep1105,1.0
ep1106,1.0
ep1107,1.0
ep1108,1.0
ep1109,1.0
ep1110,1.0
ep1111,1.0
ep1112,1.0
ep1113,1.0
ep1114,1.0
ep1115,1.0
ep1116,1.0
ep1117,1.0
ep1118,1.0
ep1119,1.0
ep1120,1.0
ep1121,1.0
ep1122,1.0
ep1123,1.0
ep1124,1.0
ep1125,1.0
ep1126,1.0
ep1127,1.0
ep1128,1.0
ep1129,1.0
ep1130,1.0
ep1131,1.0
ep1132,1.0
ep1133,1.0
ep1134,1.0
ep1135,1.0
ep1136,1.0
ep1137,1.0
ep1138,1.0
ep1139,1.0
ep1140,1.0
ep1141,1.0
ep1142,1.0
ep1143,1.0
ep1144,1.0
ep1145,1.0
ep1146,1.0
ep1147,1.0
ep1148,1.0
ep1149,1.0
ep1150,1.0
ep1151,1.0
ep1152,1.0
ep1153,1.0
ep1154,1.0
ep1155,1.0
ep1156,1.0
ep1157,1.0
ep1158,1.0
ep1159,1.0
ep1160,1.0
ep1161,1.0
ep1162,1.0
ep1163,1.0
ep1164,1.0
ep1165,1.0
ep1166,1.0
ep1167,1.0
ep1168,1.0
ep1169,1.0
ep1170,1.0
ep1171,1.0
ep1172,1.0
ep1173,1.0
ep1174,1.0
ep1175,1.0
ep1176,1.0
ep1177,1.0
ep1178,1.0
ep1179,1.0
ep1180,1.0
ep1181,1.0
ep1182,1.0
ep1183,1.0
ep1184,1.0
ep1185,1.0
ep1186,1.0
ep1187,0.0
ep1188,1.0
ep1189,1.0
ep1190,1.0
ep1191,1.0
ep1192,1.0
ep1193,1.0
ep1194,1.0
ep1195,1.0
ep1196,1.0
ep1197,1.0
ep1198,1.0
ep1199,1.0
ep1200,1.0
ep1201,1.0
ep1202,1.0
ep1203,1.0
ep1204,1.0
ep1205,1.0
ep1206,1.0
ep1207,1.0
ep1208,1.0
ep1209,1.0
ep1210,1.0
ep1211,1.0
ep1212,1.0
ep1213,1.0
ep1214,1.0
ep1215,1.0
ep1216,1.0
ep1217,1.0
ep1218,1.0
ep1219,1.0
ep1220,1.0
ep1221,1.0
ep1222,1.0
ep1223,1.0
ep1224,1.0
ep1225,1.0
ep1226,1.0
ep1227,1.0
ep1228,1.0
ep1229,1.0
ep1230,1.0
ep1231,1.0
ep1232,1.0
ep1233,1.0
ep1234,1.0
ep1235,1.0
ep1236,1.0
ep1237,1.0
ep1238,1.0
ep1239,1.0
ep1240,1.0
ep1241,1.0
ep1242,1.0
ep1243,1.0
ep1244,1.0
ep1245,1.0
ep1246,1.0
ep1247,1.0
ep1248,1.0
ep1249,1.0
ep1250,1.0
ep1251,1.0
ep1252,1.0
ep1253,1.0
ep1254,1.0
ep1255,1.0
ep1256,1.0
ep1257,1.0
ep1258,1.0
ep1259,1.0
ep1260,1.0
ep1261,1.0
ep1262,1.0
ep1263,1.0
ep1264,1.0
ep1265,1.0
ep1266,1.0
ep1267,1.0
ep1268,1.0
ep1269,1.0
ep1270,1.0
ep1271,1.0
ep1272,1.0
ep1273,1.0
ep1274,1.0
ep1275,1.0
ep1276,1.0
ep1277,1.0
ep1278,1.0
ep1279,1.0
ep1280,1.0
ep1281,1.0
ep1282,1.0
ep1283,1.0
ep1284,1.0
ep1285,1.0
ep1286,1.0
ep1287,1.0
ep1288,1.0
ep1289,1.0
ep1290,1.0
ep1291,1.0
ep1292,1.0
ep1293,1.0
ep1294,1.0
ep1295,1.0
ep1296,1.0
ep1297,1.0
ep1298,1.0
ep1299,1.0
ep1300,1.0
ep1301,1.0
ep1302,1.0
ep1303,1.0
ep1304,1.0
ep1305,1.0
ep1306,1.0
ep1307,1.0
ep1308,1.0
ep1309,1.0
ep1310,1.0
ep1311,1.0
ep1312,1.0
ep1313,1.0
ep1314,1.0
ep1315,1.0
ep1316,1.0
ep1317,1.0
ep1318,1.0
ep1319,1.0
ep1320,1.0
ep1321,1.0
ep1322,1.0
ep1323,1.0
ep1324,1.0
ep1325,1.0
ep1326,1.0
ep1327,1.0
ep1328,1.0
ep1329,1.0
ep1330,1.0
ep1331,1.0
ep1332,1.0
ep1333,1.0
ep1334,1.0
ep1335,1.0
ep1336,1.0
ep1337,1.0
ep1338,1.0
ep1339,1.0
ep1340,1.0
ep1341,1.0
ep1342,1.0
ep1343,1.0
ep1344,0.0
ep1345,1.0
ep1346,1.0
ep1347,1.0
ep1348,1.0
ep1349,1.0
ep1350,1.0
ep1351,1.0
ep1352,1.0
ep1353,1.0
ep1354,1.0
ep1355,1.0
ep1356,1.0
ep1357,1.0
ep1358,1.0
ep1359,1.0
ep1360,1.0
ep1361,1.0
ep1362,1.0
ep1363,1.0
ep1364,1.0
ep1365,1.0
ep1366,1.0
ep1367,1.0
ep1368,1.0
ep1369,1.0
ep1370,1.0
ep1371,1.0
ep1372,1.0
ep1373,1.0
ep1374,1.0
ep1375,1.0
ep1376,1.0
ep1377,1.0
ep1378,1.0
ep1379,1.0
ep1380,1.0
ep1381,1.0
ep1382,1.0
ep1383,1.0
ep1384,1.0
ep1385,1.0
ep1386,1.0
ep1387,1.0
ep1388,1.0
ep1389,1.0
ep1390,1.0
ep1391,1.0
ep1392,1.0
ep1393,1.0
ep1394,1.0
ep1395,1.0
ep1396,1.0
ep1397,1.0
ep1398,1.0
ep1399,1.0
ep1400,1.0
ep1401,1.0
ep1402,1.0
ep1403,1.0
ep1404,1.0
ep1405,1.0
ep1406,1.0
ep1407,1.0
ep1408,1.0
ep1409,1.0
ep1410,1.0
ep1411,1.0
ep1412,1.0
ep1413,1.0
ep1414,1.0
ep1415,1.0
ep1416,1.0
ep1417,1.0
ep1418,1.0
ep1419,1.0
ep1420,1.0
ep1421,1.0
ep1422,1.0
ep1423,1.0
ep1424,1.0
ep1425,1.0
ep1426,0.0
ep1427,1.0
ep1428,1.0
ep1429,1.0
ep1430,1.0
ep1431,1.0
ep1432,1.0
ep1433,1.0
ep1434,1.0
ep1435,1.0
ep1436,1.0
ep1437,1.0
ep1438,1.0
ep1439,1.0
ep1440,1.0
ep1441,1.0
ep1442,1.0
ep1443,1.0
ep1444,1.0
ep1445,1.0
ep1446,1.0
ep1447,1.0
ep1448,1.0
ep1449,1.0
ep1450,1.0
ep1451,1.0
ep1452,1.0
ep1453,1.0
ep1454,1.0
ep1455,1.0
ep1456,1.0
ep1457,1.0
ep1458,1.0
ep1459,1.0
ep1460,1.0
ep1461,1.0
ep1462,1.0
ep1463,1.0
ep1464,1.0
ep1465,1.0
ep1466,1.0
ep1467,1.0
ep1468,1.0
ep1469,1.0
ep1470,1.0
ep1471,1.0
ep1472,1.0
ep1473,1.0
ep1474,1.0
ep1475,1.0
ep1476,1.0
ep1477,1.0
ep1478,1.0
ep1479,1.0
ep1480,1.0
ep1481,1.0
ep1482,1.0
ep1483,1.0
ep1484,1.0
ep1485,1.0
ep1486,1.0
ep1487,1.0
ep1488,1.0
ep1489,1.0
ep1490,1.0
ep1491,1.0
ep1492,1.0
ep1493,1.0
ep1494,1.0
ep1495,1.0
ep1496,1.0
ep1497,1.0
ep1498,1.0
ep1499,1.0
ep1500,1.0
ep1501,1.0
ep1502,1.0
ep1503,1.0
ep1504,1.0
ep1505,1.0
ep1506,1.0
ep1507,1.0
ep1508,1.0
ep1509,1.0
ep1510,1.0
ep1511,1.0
ep1512,1.0
ep1513,1.0
ep1514,1.0
ep1515,1.0
ep1516,1.0
ep1517,1.0
ep1518,1.0
ep1519,1.0
ep1520,1.0
ep1521,1.0
ep1522,1.0
ep1523,1.0
ep1524,1.0
ep1525,1.0
ep1526,1.0
ep1527,1.0
ep1528,1.0
ep1529,1.0
ep1530,1.0
ep1531,1.0
ep1532,1.0
ep1533,1.0
ep1534,1.0
ep1535,1.0
ep1536,1.0
ep1537,1.0
ep1538,1.0
ep1539,1.0
ep1540,1.0
ep1541,1.0
ep1542,1.0
ep1543,1.0
ep1544,1.0
ep1545,1.0
ep1546,1.0
ep1547,1.0
ep1548,1.0
ep1549,1.0
ep1550,1.0
ep1551,1.0
ep1552,1.0
ep1553,1.0
ep1554,1.0
ep1555,1.0
ep1556,1.0
ep1557,1.0
ep1558,1.0
ep1559,1.0
ep1560,1.0
ep1561,1.0
ep1562,1.0
ep1563,1.0
ep1564,1.0
ep1565,1.0
ep1566,1.0
ep1567,1.0
ep1568,1.0
ep1569,1.0
ep1570,1.0
ep1571,1.0
ep1572,1.0
ep1573,1.0
ep1574,1.0
ep1575,1.0
ep1576,1.0
ep1577,1.0
ep1578,1.0
ep1579,1.0
ep1580,1.0
ep1581,1.0
ep1582,1.0
ep1583,1.0
ep1584,1.0
ep1585,1.0
ep1586,1.0
ep1587,1.0
ep1588,1.0
ep1589,1.0
ep1590,1.0
ep1591,1.0
ep1592,1.0
ep1593,1.0
ep1594,1.0
ep1595,1.0
ep1596,1.0
ep1597,1.0
ep1598,1.0
ep1599,1.0
ep1600,1.0
ep1601,1.0
ep1602,1.0
ep1603,1.0
ep1604,1.0
ep1605,1.0
ep1606,1.0
ep1607,1.0
ep1608,1.0
ep1609,1.0
ep1610,1.0
ep1611,1.0
ep1612,1.0
ep1613,1.0
ep1614,0.0
ep1615,1.0
ep1616,1.0
ep1617,1.0
ep1618,1.0
ep1619,1.0
ep1620,1.0
ep1621,1.0
ep1622,1.0
ep1623,1.0
ep1624,1.0
ep1625,1.0
ep1626,1.0
ep1627,1.0
ep1628,1.0
ep1629,1.0
ep1630,1.0
ep1631,1.0
ep1632,1.0
ep1633,1.0
ep1634,1.0
ep1635,1.0
ep1636,1.0
ep1637,1.0
ep1638,1.0
ep1639,1.0
ep1640,1.0
ep1641,1.0
ep1642,1.0
ep1643,1.0
ep1644,1.0
ep1645,1.0
ep1646,1.0
ep1647,1.0
ep1648,1.0
ep1649,1.0
ep1650,1.0
ep1651,1.0
ep1652,1.0
ep1653,1.0
ep1654,1.0
ep1655,1.0
ep1656,1.0
ep1657,1.0
ep1658,1.0
ep1659,1.0
ep1660,1.0
ep1661,1.0
ep1662,1.0
ep1663,1.0
ep1664,1.0
ep1665,1.0
