,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10,agent11,agent12,agent13,agent14,agent15,agent16,agent17,agent18,agent19,agent20,agent21,agent22,agent23,agent24,agent25,agent26,agent27,agent28,agent29,agent30,agent31,agent32,agent33,agent34,agent35,agent36,agent37,agent38,agent39,agent40,agent41,agent42,agent43,agent44,agent45,agent46,agent47,agent48,agent49,agent50
ep3213,16.0,11.0,9.0,16.0,15.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,7.0,16.0,12.0,16.0,15.0,11.0,12.0,16.0,16.0,10.0,16.0,16.0,16.0,9.0,12.0,15.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,9.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0
ep3214,7.0,14.0,14.0,16.0,16.0,13.0,16.0,13.0,9.0,13.0,15.0,15.0,13.0,16.0,11.0,16.0,15.0,16.0,13.0,12.0,16.0,16.0,16.0,13.0,16.0,14.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,13.0,16.0,14.0,14.0,12.0,16.0,13.0,16.0,16.0,16.0,16.0,13.0
ep3215,15.0,16.0,16.0,16.0,12.0,16.0,9.0,16.0,16.0,16.0,13.0,15.0,11.0,15.0,13.0,16.0,15.0,16.0,11.0,16.0,13.0,16.0,16.0,14.0,14.0,16.0,15.0,14.0,16.0,16.0,16.0,9.0,15.0,16.0,14.0,11.0,13.0,16.0,16.0,16.0,13.0,16.0,15.0,10.0,11.0,16.0,16.0,16.0,16.0,12.0
ep3216,16.0,15.0,14.0,15.0,16.0,16.0,16.0,10.0,16.0,16.0,15.0,16.0,11.0,16.0,16.0,16.0,16.0,13.0,9.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,9.0,11.0,16.0,15.0,14.0,12.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,9.0,16.0,12.0,16.0,16.0,10.0,16.0,14.0
ep3217,16.0,14.0,16.0,13.0,14.0,12.0,13.0,16.0,16.0,13.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,12.0,12.0,16.0,15.0,14.0,16.0,16.0,12.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,8.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0
ep3218,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,14.0,12.0,12.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,11.0,16.0,16.0,16.0,14.0,16.0,9.0,7.0,16.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,15.0,11.0,16.0
ep3219,10.0,8.0,15.0,12.0,16.0,15.0,16.0,14.0,14.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0,15.0,15.0,16.0,16.0,16.0,15.0,16.0,13.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,12.0,14.0,12.0,15.0,16.0,15.0,16.0,7.0,16.0,16.0,16.0,14.0,16.0
ep3220,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,14.0,16.0,14.0,16.0,16.0,16.0,14.0,14.0,16.0,12.0,15.0,11.0,16.0,16.0,12.0,15.0,16.0,13.0,15.0,16.0,13.0,16.0,15.0,12.0,15.0,16.0,16.0,14.0,12.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0
ep3221,7.0,7.0,16.0,16.0,11.0,14.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,15.0,15.0,10.0,16.0,16.0,14.0,12.0,15.0,16.0,15.0,14.0,16.0,16.0,16.0,7.0,14.0,16.0,16.0,16.0,16.0,13.0,16.0,12.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,15.0,16.0,7.0,16.0,16.0,15.0,16.0
ep3222,15.0,16.0,16.0,16.0,12.0,13.0,16.0,16.0,14.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,11.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,15.0,15.0,15.0,15.0,16.0,16.0
ep3223,16.0,14.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,14.0,16.0,13.0,16.0,16.0,16.0,16.0,11.0,14.0,11.0,12.0,11.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,11.0,14.0,12.0,16.0,16.0,11.0,15.0,16.0,16.0,13.0,16.0,16.0,16.0,11.0,16.0,11.0,15.0,16.0,15.0,14.0
ep3224,16.0,16.0,13.0,10.0,15.0,15.0,12.0,14.0,15.0,13.0,16.0,16.0,15.0,16.0,16.0,16.0,14.0,12.0,14.0,16.0,16.0,12.0,8.0,10.0,16.0,9.0,16.0,16.0,16.0,14.0,16.0,11.0,16.0,13.0,16.0,16.0,16.0,16.0,8.0,14.0,16.0,12.0,16.0,15.0,16.0,10.0,13.0,16.0,9.0,16.0
ep3225,16.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,13.0,16.0,16.0,16.0,12.0,16.0,14.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,11.0,10.0,15.0,16.0,16.0,14.0,10.0,16.0,11.0,14.0,12.0,12.0,14.0,16.0,16.0,16.0,15.0,15.0,10.0,16.0,12.0,11.0,12.0,14.0
ep3226,13.0,15.0,16.0,15.0,16.0,15.0,15.0,13.0,16.0,15.0,14.0,11.0,16.0,16.0,7.0,12.0,14.0,16.0,13.0,16.0,9.0,13.0,16.0,13.0,12.0,12.0,16.0,16.0,13.0,15.0,11.0,16.0,16.0,16.0,16.0,14.0,13.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
ep3227,16.0,10.0,16.0,16.0,16.0,14.0,12.0,15.0,15.0,15.0,16.0,15.0,16.0,15.0,14.0,16.0,16.0,14.0,15.0,14.0,13.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,14.0,13.0,16.0,11.0,15.0,16.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,9.0,16.0
ep3228,16.0,14.0,16.0,16.0,14.0,14.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,14.0,16.0,14.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,10.0,12.0,16.0,12.0,8.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,16.0,15.0
ep3229,14.0,13.0,16.0,14.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,11.0,11.0,14.0,9.0,15.0,11.0,16.0,13.0,11.0,16.0,15.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,16.0,14.0,13.0
ep3230,16.0,16.0,16.0,16.0,16.0,14.0,10.0,9.0,16.0,11.0,16.0,16.0,14.0,16.0,16.0,14.0,7.0,16.0,14.0,16.0,16.0,14.0,16.0,9.0,15.0,15.0,9.0,16.0,16.0,16.0,7.0,16.0,15.0,12.0,11.0,12.0,16.0,13.0,7.0,13.0,12.0,12.0,15.0,16.0,12.0,13.0,15.0,13.0,7.0,16.0
ep3231,12.0,16.0,13.0,14.0,13.0,16.0,16.0,16.0,16.0,16.0,7.0,13.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,13.0,15.0,11.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0
ep3232,16.0,16.0,10.0,16.0,11.0,13.0,16.0,9.0,13.0,16.0,12.0,15.0,15.0,10.0,9.0,16.0,14.0,14.0,9.0,16.0,15.0,16.0,16.0,16.0,16.0,12.0,14.0,16.0,12.0,16.0,16.0,16.0,13.0,16.0,16.0,13.0,16.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,16.0,9.0,15.0,14.0,16.0,16.0
ep3233,16.0,15.0,13.0,16.0,16.0,16.0,16.0,15.0,12.0,16.0,11.0,15.0,15.0,15.0,16.0,16.0,16.0,15.0,11.0,12.0,15.0,16.0,13.0,14.0,12.0,13.0,16.0,13.0,8.0,15.0,16.0,16.0,16.0,14.0,14.0,16.0,14.0,13.0,16.0,11.0,16.0,16.0,15.0,16.0,16.0,15.0,10.0,9.0,16.0,16.0
ep3234,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,9.0,16.0,12.0,16.0,16.0,16.0,16.0,14.0,14.0,13.0,16.0,16.0,16.0,12.0,12.0,14.0,16.0,15.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,14.0,14.0,13.0,8.0,14.0,13.0,16.0,9.0,16.0,14.0
ep3235,12.0,16.0,16.0,14.0,12.0,16.0,15.0,15.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,13.0,16.0,10.0,13.0,16.0,16.0,16.0,16.0,16.0,15.0,14.0,15.0,13.0,16.0,16.0,16.0,16.0,15.0,16.0,9.0,7.0,12.0,15.0,14.0,16.0,16.0
ep3236,9.0,16.0,16.0,15.0,10.0,14.0,15.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,16.0,16.0,16.0,16.0,9.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,15.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,15.0,15.0,16.0,7.0,15.0,10.0,16.0,13.0,16.0,15.0,16.0
ep3237,13.0,16.0,16.0,16.0,16.0,16.0,15.0,12.0,7.0,16.0,16.0,14.0,13.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,14.0,12.0,7.0,16.0,14.0,15.0,16.0,16.0,13.0,16.0,16.0,11.0,15.0,16.0,16.0,7.0,15.0,16.0,11.0,15.0,16.0,16.0,16.0,16.0,15.0,16.0
ep3238,16.0,16.0,16.0,16.0,16.0,16.0,10.0,15.0,16.0,16.0,12.0,9.0,16.0,15.0,16.0,13.0,13.0,15.0,14.0,16.0,16.0,15.0,10.0,16.0,16.0,9.0,14.0,16.0,14.0,12.0,16.0,16.0,10.0,15.0,9.0,15.0,16.0,15.0,16.0,14.0,16.0,12.0,16.0,10.0,15.0,16.0,16.0,16.0,16.0,16.0
ep3239,15.0,11.0,16.0,12.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,11.0,13.0,13.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,15.0,16.0,14.0,16.0,13.0,16.0,12.0,14.0,12.0
ep3240,15.0,16.0,16.0,15.0,16.0,15.0,16.0,16.0,13.0,13.0,11.0,16.0,16.0,15.0,7.0,16.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,11.0,16.0,16.0,13.0,16.0,16.0,16.0,14.0,16.0,15.0,14.0,10.0,16.0,16.0,12.0,16.0,16.0,14.0,13.0,15.0,14.0,16.0,13.0,16.0
ep3241,14.0,16.0,16.0,16.0,12.0,12.0,13.0,16.0,13.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,14.0,11.0,16.0,16.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,13.0,16.0,11.0,16.0,16.0,16.0,16.0,14.0,11.0,13.0,16.0,16.0
ep3242,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,15.0,16.0,15.0,16.0,7.0,16.0,13.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,13.0,16.0,13.0,12.0,15.0,11.0,16.0,7.0,16.0,16.0,16.0,16.0,7.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,10.0
ep3243,16.0,10.0,15.0,16.0,16.0,16.0,14.0,15.0,16.0,16.0,14.0,15.0,16.0,13.0,16.0,16.0,16.0,9.0,16.0,12.0,13.0,16.0,15.0,16.0,13.0,16.0,10.0,16.0,10.0,11.0,16.0,12.0,14.0,16.0,16.0,15.0,16.0,13.0,15.0,16.0,7.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0
ep3244,16.0,16.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,14.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,15.0,16.0,16.0,16.0,14.0,16.0,16.0,14.0,13.0,16.0,14.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,13.0,13.0
ep3245,13.0,16.0,15.0,16.0,16.0,12.0,12.0,15.0,11.0,9.0,14.0,16.0,14.0,14.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,10.0,10.0,15.0,16.0,12.0,16.0,16.0,15.0,16.0,16.0,11.0,16.0,15.0,13.0,16.0,12.0,14.0,14.0,16.0,15.0,14.0,10.0,12.0,12.0,13.0,14.0,16.0,15.0
ep3246,11.0,13.0,16.0,16.0,11.0,13.0,16.0,9.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,14.0,14.0,9.0,10.0,16.0,16.0,16.0,9.0,15.0,16.0,16.0,16.0,16.0,16.0,7.0,7.0,16.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0
ep3247,16.0,16.0,16.0,12.0,9.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,12.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,12.0,9.0,16.0,15.0,11.0,12.0,16.0,16.0,13.0,16.0,16.0,12.0,16.0,13.0,15.0,16.0,14.0,13.0,13.0
ep3248,12.0,9.0,16.0,15.0,16.0,10.0,13.0,16.0,16.0,15.0,15.0,14.0,16.0,16.0,16.0,10.0,16.0,7.0,15.0,16.0,16.0,14.0,16.0,15.0,15.0,9.0,16.0,16.0,9.0,15.0,12.0,16.0,14.0,15.0,15.0,8.0,16.0,16.0,16.0,16.0,7.0,15.0,16.0,9.0,15.0,16.0,16.0,9.0,16.0,16.0
ep3249,16.0,16.0,13.0,16.0,13.0,11.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,13.0,15.0,16.0,15.0,12.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,11.0,15.0,16.0,15.0,14.0,16.0,15.0
ep3250,16.0,14.0,16.0,16.0,16.0,16.0,16.0,7.0,14.0,15.0,16.0,13.0,14.0,16.0,16.0,14.0,16.0,15.0,16.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,12.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,7.0,14.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,11.0
ep3251,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,15.0,7.0,10.0,11.0,15.0,15.0,15.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,14.0,12.0,14.0,16.0,10.0,14.0,15.0,16.0,13.0,13.0,15.0,16.0,16.0,14.0,16.0,15.0,15.0,16.0,16.0,13.0,16.0,14.0,15.0
ep3252,11.0,11.0,13.0,14.0,16.0,15.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,12.0,16.0,11.0,16.0,16.0,16.0,15.0,14.0,16.0,14.0,16.0,12.0,13.0,16.0,16.0,11.0,14.0,15.0,16.0,16.0,15.0,16.0,12.0,16.0,15.0
ep3253,16.0,16.0,12.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,16.0,16.0,15.0,7.0,16.0,15.0,16.0,16.0,16.0,14.0,16.0,8.0,16.0,9.0,14.0,9.0,15.0,12.0,15.0,11.0,16.0,15.0,7.0,16.0,16.0,16.0,16.0,13.0,16.0,13.0,16.0,14.0,15.0,16.0,16.0,16.0,16.0,12.0
ep3254,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,12.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,13.0,16.0,14.0,14.0,7.0,16.0,15.0,16.0,16.0,16.0,15.0,14.0,11.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,7.0,16.0,9.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0
ep3255,14.0,10.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,16.0,15.0,16.0,16.0,16.0,10.0,11.0,14.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,13.0,14.0,8.0,15.0,16.0,14.0,14.0,16.0,16.0,16.0,14.0,7.0,16.0,14.0,16.0,13.0,16.0,15.0,14.0,16.0
ep3256,15.0,16.0,16.0,16.0,9.0,11.0,15.0,16.0,16.0,16.0,13.0,15.0,13.0,14.0,16.0,13.0,12.0,16.0,16.0,11.0,9.0,16.0,16.0,7.0,15.0,15.0,11.0,16.0,11.0,16.0,16.0,16.0,13.0,8.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0
ep3257,16.0,16.0,16.0,16.0,15.0,13.0,16.0,13.0,12.0,16.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,15.0,15.0,7.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,11.0,16.0,16.0,16.0,14.0,16.0,15.0,16.0,16.0,11.0,16.0,12.0,16.0,10.0,16.0,15.0
ep3258,11.0,15.0,16.0,16.0,9.0,7.0,10.0,15.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,15.0,12.0,16.0,16.0,11.0,10.0,15.0,9.0,16.0,13.0,13.0,16.0,16.0,14.0,15.0,16.0,12.0,16.0,16.0,15.0,12.0,11.0,16.0,16.0,16.0,15.0,9.0,15.0,15.0,16.0,14.0,16.0,16.0
ep3259,11.0,16.0,13.0,11.0,16.0,12.0,16.0,16.0,10.0,11.0,16.0,14.0,9.0,16.0,16.0,15.0,15.0,16.0,16.0,14.0,15.0,12.0,12.0,16.0,16.0,16.0,11.0,16.0,15.0,7.0,16.0,16.0,13.0,15.0,16.0,15.0,16.0,16.0,16.0,15.0,14.0,14.0,15.0,13.0,16.0,13.0,16.0,16.0,16.0,16.0
ep3260,16.0,15.0,16.0,16.0,14.0,9.0,12.0,13.0,16.0,7.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,15.0,16.0,16.0,11.0,14.0,16.0,16.0,16.0,14.0,16.0,14.0,11.0,15.0,7.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,11.0,16.0
ep3261,14.0,10.0,16.0,14.0,11.0,15.0,16.0,9.0,16.0,11.0,16.0,15.0,11.0,16.0,9.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,14.0,12.0,15.0,12.0,13.0,16.0,12.0,16.0,16.0,16.0,16.0,12.0,11.0,15.0,7.0,11.0,16.0,16.0,16.0,16.0,16.0,13.0
ep3262,12.0,14.0,16.0,16.0,16.0,9.0,13.0,13.0,15.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,15.0,16.0,9.0,16.0,16.0,12.0,15.0,15.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,13.0,16.0,7.0,11.0,16.0,16.0,12.0,10.0,9.0,16.0,16.0,16.0,16.0
ep3263,16.0,15.0,7.0,14.0,11.0,16.0,13.0,12.0,16.0,16.0,14.0,16.0,16.0,10.0,9.0,16.0,11.0,15.0,16.0,16.0,12.0,14.0,14.0,13.0,15.0,12.0,16.0,16.0,15.0,16.0,13.0,14.0,16.0,16.0,15.0,16.0,15.0,16.0,13.0,13.0,15.0,16.0,16.0,13.0,15.0,16.0,13.0,16.0,12.0,16.0
ep3264,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,11.0,9.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,9.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,15.0,13.0,16.0,9.0,14.0,13.0,11.0,14.0,16.0,16.0,12.0,16.0,16.0
ep3265,16.0,15.0,16.0,15.0,10.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,9.0,15.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,16.0,11.0,7.0,11.0,16.0,16.0,16.0,14.0,16.0,15.0,16.0,16.0,16.0,13.0,10.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0
ep3266,16.0,14.0,9.0,13.0,16.0,11.0,16.0,15.0,7.0,11.0,15.0,15.0,15.0,13.0,14.0,9.0,14.0,12.0,16.0,13.0,7.0,14.0,9.0,9.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,7.0,16.0,14.0,15.0,12.0,16.0,16.0,12.0,16.0,16.0,16.0,13.0,11.0,15.0,16.0,12.0,16.0
ep3267,16.0,9.0,11.0,16.0,16.0,16.0,12.0,16.0,14.0,16.0,9.0,15.0,13.0,16.0,16.0,16.0,14.0,15.0,10.0,16.0,14.0,13.0,16.0,15.0,9.0,13.0,15.0,16.0,15.0,16.0,13.0,12.0,12.0,14.0,16.0,16.0,16.0,16.0,13.0,16.0,15.0,12.0,16.0,16.0,16.0,16.0,16.0,13.0,8.0,15.0
ep3268,16.0,16.0,10.0,15.0,16.0,16.0,14.0,16.0,15.0,16.0,16.0,9.0,13.0,9.0,16.0,13.0,9.0,16.0,16.0,16.0,13.0,16.0,16.0,15.0,16.0,16.0,16.0,15.0,9.0,16.0,16.0,16.0,16.0,14.0,11.0,15.0,16.0,16.0,15.0,14.0,16.0,13.0,16.0,15.0,16.0,16.0,16.0,12.0,16.0,7.0
ep3269,16.0,16.0,12.0,16.0,15.0,12.0,16.0,16.0,15.0,16.0,16.0,13.0,16.0,15.0,16.0,11.0,14.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,13.0,15.0,16.0,15.0,14.0,16.0,16.0,16.0,12.0,16.0,7.0,16.0,15.0,10.0,16.0,13.0,16.0,16.0,15.0,15.0,13.0,16.0,15.0,15.0,16.0,16.0
ep3270,14.0,10.0,16.0,15.0,15.0,12.0,16.0,12.0,16.0,16.0,14.0,16.0,14.0,16.0,16.0,16.0,16.0,10.0,15.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,15.0,9.0,14.0,9.0,16.0,16.0,16.0,13.0,13.0,16.0,15.0,14.0,16.0,16.0,14.0,12.0,16.0,12.0,16.0
ep3271,16.0,16.0,16.0,11.0,14.0,12.0,16.0,16.0,12.0,16.0,9.0,16.0,7.0,16.0,10.0,11.0,16.0,12.0,15.0,16.0,16.0,14.0,16.0,16.0,15.0,16.0,15.0,13.0,13.0,12.0,9.0,16.0,16.0,13.0,14.0,16.0,13.0,16.0,16.0,16.0,14.0,7.0,16.0,8.0,16.0,16.0,16.0,16.0,11.0,16.0
ep3272,11.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0,16.0,13.0,15.0,14.0,14.0,9.0,13.0,12.0,15.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,15.0,8.0,15.0,7.0,16.0,15.0,16.0,16.0,16.0,13.0,12.0,14.0,16.0,13.0,16.0,15.0,12.0,16.0,8.0
ep3273,14.0,13.0,16.0,16.0,13.0,7.0,13.0,15.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,15.0,10.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,16.0,12.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,16.0,13.0,13.0,16.0,15.0,13.0
ep3274,15.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,13.0,14.0,16.0,16.0,16.0,12.0,16.0,11.0,16.0,15.0,16.0,10.0,16.0,16.0,9.0,11.0,14.0,15.0,16.0,13.0,16.0,16.0,9.0,16.0,16.0,14.0,15.0,14.0,13.0,13.0,16.0,16.0,14.0
ep3275,16.0,15.0,15.0,14.0,16.0,14.0,16.0,16.0,16.0,11.0,16.0,13.0,13.0,13.0,10.0,16.0,16.0,9.0,7.0,12.0,16.0,15.0,11.0,16.0,16.0,14.0,14.0,11.0,16.0,15.0,16.0,14.0,16.0,16.0,14.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,14.0,16.0,16.0,16.0,7.0,16.0,16.0,15.0
ep3276,12.0,15.0,10.0,16.0,16.0,16.0,15.0,12.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,13.0,16.0,13.0,14.0,10.0,15.0,14.0,16.0,16.0,12.0,13.0,10.0,16.0,16.0,16.0,15.0,14.0,16.0,16.0,16.0,12.0,7.0,10.0,12.0,16.0,16.0,14.0,15.0,16.0,13.0,16.0,16.0
ep3277,16.0,16.0,16.0,16.0,11.0,16.0,15.0,10.0,13.0,16.0,16.0,13.0,16.0,16.0,16.0,15.0,8.0,16.0,14.0,16.0,16.0,10.0,15.0,16.0,14.0,12.0,16.0,13.0,16.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,16.0,14.0,12.0,14.0,11.0,16.0,13.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0
ep3278,9.0,16.0,15.0,16.0,15.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,11.0,15.0,14.0,12.0,16.0,9.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,11.0,14.0,14.0,13.0,16.0,16.0,16.0,14.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,11.0,16.0,16.0,15.0,11.0,16.0
ep3279,16.0,16.0,11.0,16.0,16.0,7.0,15.0,16.0,16.0,15.0,16.0,16.0,14.0,16.0,16.0,15.0,11.0,16.0,16.0,12.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,16.0,12.0,14.0,16.0,13.0,13.0,14.0,16.0,14.0,16.0
